"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description"
"in-e8f2a129aaf81337","indeed","https://sg.indeed.com/viewjob?jk=e8f2a129aaf81337","https://www.mycareersfuture.gov.sg/job/engineering/machine-learning-engineer-infosys-compaz-f117a283efb6f2eb2b9763a49cfa48db","Machine Learning Engineer","INFOSYS COMPAZ PTE. LTD.","Singapore, S00, SG","2024-12-24","fulltime","","","","","",False,"","","","","This is an individual contributor role based in Singapore.  



  

**Responsibilities**

* Ensure machine learning models and data pipelines are deployed successfully
* Develop and maintain backend services for data and machine learning
* Optimise and manage databases
* Deploy applications to AWS cloud, leveraging on the full spectrum of AWS cloud services
* Automate model training, testing and deployment using CI/CD
* Understand and implement metrics to verify effectiveness and soundness of the machine learning model

**Requirements**

* Comfortable to commit to a one\\-year contract
* Degree holder
* At least 5 years experience
* Hands\\-on working knowledge in:
* Python (Pandas, Pytorch)
* AWS, CI/CD, Dockers
* Databases

**Preferred Requirements**

* Previous work experience in Investment Banking companies
* Hands\\-on knowledge in AWS Machine Learning, Dogster, Airflow","","https://sg.indeed.com/cmp/Infosys-Compaz-Pte.-Ltd.","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/97ae0e4a8842867cd300fab8ec5a85e4","https://www.infosyscompaz.com","","","",""
"in-f99d2b700bb46ce8","indeed","https://sg.indeed.com/viewjob?jk=f99d2b700bb46ce8","https://www.mycareersfuture.gov.sg/job/information-technology/product-manager-star-career-consulting-16681326893f8fb5e1f346c381eebafb","Product Manager (AI technologies)","STAR CAREER CONSULTING PTE. LTD.","Singapore, S00, SG","2024-12-24","fulltime","","","","","",False,"","","","shelly.tan@starcareerconsulting.com","**Working location : Jurong East/Ang Mo Kio**

  

  

**Responsibilities**

* Conduct market research on commercial\\-defense products with AI technologies to identify market demand and growth opportunities.
* Provide leadership and data\\-driven reports on market trends, customer demands, and emerging technologies that could influence business strategy
* Manage certification processes and ensure compliance to industry regulations for advanced networks, sensors, and AI technologies.
* Develop and implement pricing strategies
* Lead the development and execution of GTM strategies for advanced networks, sensors, and AI products, targeting both regional and global market penetration
* Partner with Marketing and International Business to execute GTM plans that align with customer needs and business objectives

**Requirements**

* Degree in Business, Engineering or a related field; or certifications in Digitalisation, AI and Data Science
* Experience in business model innovation, go\\-to\\-market analysis, compliance and commercialisation in the AI, telecommunications and tech sectors
* Understanding of market dynamics and regulatory requirements
* Knowledge of compliance and certification processes relevant to the industry
* Experience in implementing pricing strategies and go\\-to\\-market plans
Proficiency with advanced networks and sensors with AI applications  
* 

  

To Apply or find out more information on this role, please email us or send in your updated resume to: shelly.tan@starcareerconsulting.com  



  

Shelly Tan Bee Leng (Reg. No. R2199458\\)


STAR CAREER CONSULTING PTE LTD (EA License: 20C0353\\)","","https://sg.indeed.com/cmp/Star-Career-Consulting-Pte.-Ltd.","","","","","",""
"in-dfeb9b2f898c1b35","indeed","https://sg.indeed.com/viewjob?jk=dfeb9b2f898c1b35","https://www.mycareersfuture.gov.sg/job/information-technology/senior-project-manager-talentsis-355c696b1048866a09424889a5e21ddb","Senior IT Project Manager (Software)","TALENTSIS PTE. LTD.","Singapore, S00, SG","2024-12-24","fulltime","","","","","",False,"","","","bianca@talentsis.com.sg","**Responsibilities:**

* Ensure that all projects are delivered on time, within scope, and within budget.
* Assist in defining project scope and objectives, involving all relevant stakeholders, while ensuring technical feasibility.
* Ensure resource availability and appropriate allocation.
* Develop detailed project plans to monitor and track progress.
* Manage changes to project scope, schedule, and costs using approved verification techniques.
* Measure project performance using relevant tools and methodologies.
* Report and escalate issues to management as required.
* Manage relationships with clients and stakeholders effectively.
* Identify and manage project risks, including those related to schedule, cost, and performance.
* Track project milestones to ensure successful completion of short\\- and long\\-term goals.
* Continuously develop and exercise leadership skills.

**Requirements:**

* Bachelor's degree in Data Science, Computer Science, Engineering, or related disciplines.
* At least 8 years of proven experience in project management and leading project teams.
* Experience across all stages of the project lifecycle, including planning, requirements gathering, design, testing, rollout, and transition to operations.
* Strong background in managing information systems projects.
* Solid understanding of data analytics concepts and ethical artificial intelligence.
* Experience delivering projects for the defense sector is an advantage.
* PMP or CITPM certification is a plus.

Only shortlisted candidates will be notified.


Please email a copy of your detailed resume to bianca@talentsis.com.sg for immediate processing.


(EA Reg No: 20C0312\\)","","https://sg.indeed.com/cmp/Talentsis-Pte.-Ltd.","","","","","",""
"in-8d95f3365b55405d","indeed","https://sg.indeed.com/viewjob?jk=8d95f3365b55405d","https://www.mycareersfuture.gov.sg/job/engineering/aigc-gen-ai-architect-lead-umilife-fe290b4753ad4b298f30fab14bb1902e","AIGC/ Gen AI Architect, Lead","UMILIFE (SINGAPORE) PTE. LTD.","Singapore, S00, SG","2024-12-24","fulltime","","","","","",False,"","","","","**Job Overview:**

As an AIGC/ Gen AI engineer, you will be responsible for pushing the boundaries of image \\& video generation technology for online AI applications. You will design and implement advanced image \\& video generation models capable of generating target images with different styles (e.g., in news, gaming applications). Additionally, you will stay abreast of the latest research developments in the image \\& video generative\\-AI technology field to ensure our solutions remain industry\\-leading.  



  

As an AIGC/ Gen AI engineer in Singapore, you will design and implement image \\& video generation models to support the content generation tasks in AI application. Key domains of focus include text to image generation, image to image generation, text to video generation, and image to video generation.  



  

**Responsibilities:**

* Investigate and apply the latest image/video generation models for various AI applications (e.g., gaming and news).
* Design and develop the text to image, image to image, text to video generation methods based on application objectives.
* Fine\\-tune the image and video generation models based on different targets, e.g., to generate images/video in different styles.
* Develop and train other relevant models (e.g., LoRA, ControlNet) to optimize generative content quality.
* Model inference and speed optimization to achieve online application latency requirements.
* Ability to identify the reasons on generated image/video quality issues, and find out possible solutions.
* Leading a team.

**Requirements:**

* Bachelor's degree or above in Computer Science, Artificial Intelligence, Electronic Engineering, Data Science, or related fields.
* A minimum of 5 years of hands\\-on experience with the latest image or video generation models, such as SDXL, SD 3 medium, stable video diffusion, etc.
* Proficiency in deep learning frameworks (e.g., PyTorch, TensorFlow) with experience in building end\\-to\\-end online image/video generation applications (e.g., in chatbots/agents).","","https://sg.indeed.com/cmp/Umilife-(singapore)-Pte.-Ltd.","","","","","",""
"in-1663871e2450b948","indeed","https://sg.indeed.com/viewjob?jk=1663871e2450b948","https://www.mycareersfuture.gov.sg/job/engineering/aigc-gen-ai-architect-lead-brightoil-petroleum-9f4f59d50997ca1c3a6ca76c10ec5ec7","AIGC/ Gen AI Architect, Lead","Brightoil Petroleum (S'PORE) Pte Ltd","Singapore, S00, SG","2024-12-24","fulltime","","","","","",False,"","","","","**Job Overview:**

As an AIGC/ Gen AI architect, you will be responsible for pushing the boundaries of image \\& video generation technology for online AI applications. You will design and implement advanced image \\& video generation models capable of generating target images with different styles (e.g., in news, gaming applications). Additionally, you will stay abreast of the latest research developments in the image \\& video generative\\-AI technology field to ensure our solutions remain industry\\-leading.  



  

As an AIGC/ Gen AI architect in Singapore, you will design and implement image \\& video generation models to support the content generation tasks in AI application. Key domains of focus include text to image generation, image to image generation, text to video generation, and image to video generation.


**Responsibilities:**

* Investigate and apply the latest image/video generation models for various AI applications (e.g., gaming and news).
* Design and develop the text to image, image to image, text to video generation methods based on application objectives.
* Fine\\-tune the image and video generation models based on different targets, e.g., to generate images/video in different styles.
* Develop and train other relevant models (e.g., LoRA, ControlNet) to optimize generative content quality.
* Model inference and speed optimization to achieve online application latency requirements.
* Ability to identify the reasons on generated image/video quality issues, and find out possible solutions.
* Leading a team.

**Requirements:**

* Bachelor’s degree or above in Computer Science, Artificial Intelligence, Electronic Engineering, Data Science, or related fields.
* A minimum of 5 years of hands\\-on experience with the latest image or video generation models, such as SDXL, SD 3 Medium, Stable Video Diffusion, etc.
* Proficiency in deep learning frameworks (e.g., PyTorch, TensorFlow) with experience in building end\\-to\\-end online image/video generation applications (e.g., for chatbots/agents).","","https://sg.indeed.com/cmp/Brightoil-Petroleum-(s'pore)-Pte-Ltd","","","","","",""
"in-445b95e9e8d87b5f","indeed","https://sg.indeed.com/viewjob?jk=445b95e9e8d87b5f","https://jobs.lever.co/crypto/ac8bddcf-cff6-47be-a90a-b1ca2bc65f81?lever-source=Indeed","Growth Analytics & Automation Lead","CRYPTO.com","Singapore, S00, SG","2024-12-23","fulltime","","","","","",True,"","","","","We are seeking a dynamic and experienced Growth Analytics and Automation Lead to spearhead our analytics and automation initiatives within the Growth Team. The ideal candidate will have a strong background in data analytics \\& reporting, event measurement \\& tracking, data science, and automation. This role will lead a team of analysts to drive data\\-driven decision\\-making and optimize our growth strategies.
### **Responsibilities**

  

Leadership \\& Team Management:* Lead, mentor, and develop a team of data analysts, ensuring high\\-quality deliverables and timely execution.
* Foster a culture of continuous learning and innovation within the team.

  

Data Analytics \\& Reporting:* Oversee the development and maintenance of comprehensive reporting dashboards to track key growth metrics.
* Analyze complex data sets to identify trends, gaps, and opportunities.

  

Tracking \\& Data Management:* Ensure accurate tracking of all growth\\-related metrics across various platforms and tools.
* Collaborate with other departments to ensure data integrity and consistency.

  

Data Science Initiatives:* Drive the application of data science techniques to uncover insights and inform growth strategies.
* Collaborate with cross\\-functional teams to implement predictive and prescriptive analytics solutions.

  

Automation \\& Process Improvement:* Identify opportunities for automation within the growth and analytics processes.
* Lead the design and implementation of automation solutions to streamline operations and improve efficiency.

### **Requirements**

* Bachelor's degree in Data Science, Statistics, Computer Science, or a related field. Master's degree preferred.
* 4\\+ years of experience in data analytics, with a proven track record in a leadership role.
* Experience in the domain of growth/marketing is highly desirable.
* Strong proficiency in data analytics tools (e.g., SQL, Python, R) and visualization tools (e.g., Tableau, Power BI).
* Experience with automation tools and platforms, such as Appsflyer, Segment, Google Analytics etc.
* Passionate about using data technology and knowledge to solve real life problems.
* Exceptional analytical and problem\\-solving skills.
* Strong communication and presentation skills.
* Ability to work in a fast\\-paced environment and manage multiple projects simultaneously.


\\#LI\\-MK1
\\#LI\\-Hybrid **Life @** **Crypto.com**

Empowered to think big. Try new opportunities while working with a talented, ambitious and supportive team.
Transformational and proactive working environment. Elevate employees to find thoughtful and innovative solutions.
Growth from within. We help to develop new skill\\-sets that would impact the shaping of your personal and professional growth.
Work Culture. Our colleagues are some of the best in the industry; we are all here to help and support one another.
One cohesive team. Engage stakeholders to achieve our ultimate goal \\- Cryptocurrency in every wallet.  

***Are you ready to kickstart your future with us?***
**Benefits**

Competitive salary
Medical insurance package with extended coverage to dependents
Attractive annual leave entitlement including: birthday, work anniversary
Work Flexibility Adoption. Flexi\\-work hour and hybrid or remote set\\-up
Aspire career alternatives through us. Our internal mobility program can offer employees a diverse scope.
Work Perks: crypto.com visa card provided upon joining

Our Crypto.com benefits packages vary depending on region requirements, you can learn more from our talent acquisition team.
**About** **Crypto.com****:**

Founded in 2016, Crypto.com serves more than 80 million customers and is the world's fastest growing global cryptocurrency platform. Our vision is simple: Cryptocurrency in Every Wallet™. Built on a foundation of security, privacy, and compliance, Crypto.com is committed to accelerating the adoption of cryptocurrency through innovation and empowering the next generation of builders, creators, and entrepreneurs to develop a fairer and more equitable digital ecosystem.

Learn more at https://crypto.com.

Crypto.com is an equal opportunities employer and we are committed to creating an environment where opportunities are presented to everyone in a fair and transparent way. Crypto.com values diversity and inclusion, seeking candidates with a variety of backgrounds, perspectives, and skills that complement and strengthen our team.

Personal data provided by applicants will be used for recruitment purposes only.","","https://sg.indeed.com/cmp/Crypto.com","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/d2476661b008ee550961c9b798eb71e6","https://crypto.com/en/index.html","Hong Kong","51 to 200","",""
"in-bfd9795048f5cf4e","indeed","https://sg.indeed.com/viewjob?jk=bfd9795048f5cf4e","https://careers.thalesgroup.com/global/en/job/TGPTGWGLOBALR0271028EXTERNALENGLOBAL/Data-Science-Intern-AI-ML-Reinforcement-Learning-for-Air-Traffic-Management?utm_source=indeed&utm_medium=phenom-feeds","Data Science Intern (AI/ML – Reinforcement Learning for Air Traffic Management)","Thales","Singapore, S00, SG","2024-12-23","fulltime","","","","","",False,"","","","","Location: Singapore \\- Suntec, Singapore
Thales people architect solutions that are relied upon to deliver operational advantage at every decisive moment throughout the mission. Defence and armed forces customers rely on us to deliver the full range of defensive systems for land, sea, and air. From early warning, to threat neutralisation, our platforms cover all levels from very short\\-range systems, to extended protection across the entire battle\\-space including Airspace Mobility Solutions, Vehicles and Tactical Systems and Missile Defence, Optronics, and Radar.
Thales established its presence in Singapore in 1973 to support the expansion of aerospace\\-related activities in the Asia\\-Pacific region. Throughout the last four decades, the company grew from strength to strength and is today involved in the primary businesses of Aerospace (including Air Traffic Management), Defence \\& Security, Ground Transportation and Digital Identity \\& Security. Thales today employs over 2,100 people in Singapore across all its business areas.**About AIR Lab**  

AIR Lab is a dynamic collaboration between Thales and CAAS, aimed at developing cutting\\-edge solutions for the aerospace industry, namely in the context of Air Traffic Management (ATM).


We are seeking a hands\\-on and dedicated Data Engineering Intern to support our Teams. If you are passionate about aviation, data analysis, AI/ML and thrive in a fast\\-paced, innovative environment, this role is for you.

**Position Overview:**


AIR Lab is pioneering innovative solutions for ATM and aviation sustainability. As part of our Green Aviation and Artificial Intelligence Team, you will contribute to cutting\\-edge research and development in AI\\-automated conflict detection and resolution (CDR). The team’s goal is to create, train, adapt, and improve an AI agent based on reinforcement learning (e.g. Deep Q\\-Network). As a non\\-AI module will handle conflict detection leveraging a deterministic approach, the AI model will optimise decision\\-making based on different types of conflict\\-trajectory resolution strategies, each offering specific characteristics (hence varying rewards in the AI model’s training) in terms of trajectory efficiency and consequently, its sustainability.

  

Under the guidance of your Mentor and Team Lead, you will play a pivotal role in enhancing our Data Science and AI capabilities to support the development of innovative aviation solutions.

**Responsibilities:**


As a Data Science Intern focusing on AI, you will contribute to AIR Lab’s simulation and procedure modelling efforts for trajectory optimisation and conflict resolution in aviation. Your responsibilities include:

  

1\\. Understanding the Conflict Detection \\& Resolution Function  

Gain a comprehensive understanding of the existing deterministic conflict detection function and the reinforcement learning\\-based conflict resolution algorithms. This includes understanding the four types of controller clearances, their associated rewards, and their impact on trajectory optimisation and environmental sustainability.


2\\. AI Development for Conflict Resolution  

Participate in the design, training, and improvement of the AI agent. This will include setting up the Deep Q\\-Network for reinforcement learning, defining reward mechanisms for each type of clearance, and evaluating the AI's performance in simulation scenarios. Analyse how AI decisions affect flight trajectories and efficiency metrics.

  

3\\. Optimising AI Agent Performance  

Continuously fine\\-tune the AI agent by analysing its performance in various scenarios, adjusting hyperparameters, and enhancing its learning process to improve decision accuracy and sustainability outcomes.

  

4\\. Scenario Analysis \\& What\\-If Modelling  

Use the AI agent to run ""what\\-if"" scenario analyses on different flight paths and air traffic situations. Help explore various resolutions to conflicts and evaluate their impacts on safety, and trajectory efficiency.

  

5\\. Data Collection \\& Processing  

Collaborate with the data engineering team to ensure that relevant aviation data is fed into the AI model. Work on extracting, transforming, and loading (ETL) processes to cleanse and prepare data for simulation and AI training.

  

6\\. Collaboration and Communication  

Work closely with your Mentor and Team Leads to ensure that your activities are in line with the defined objectives. Share your findings, insights, and recommendations with cross\\-functional teams.

  

7\\. Continuous Learning and Exploration  

Stay up to date with the latest advancements in reinforcement learning and AI for aviation. Participate in workshops, training sessions, or other learning opportunities – for instance, those provided by the AIR Lab.

**Requirements:**


Educational Background: Bachelor's degree in Computer Science, Data Science, Engineering, or a related discipline.  

AI/ML Learning Skills: Basic understanding or coursework in reinforcement learning, particularly in Deep Q Networks or similar frameworks.  

Programming Skills: Proficiency in Python and familiarity with data science libraries (e.g., TensorFlow, Keras, PyTorch). Experience with data manipulation libraries like Pandas and NumPy is a plus.  

AI/ML Knowledge: Understanding of AI/ML models and their application to real\\-world problems, particularly in optimisation and decision\\-making. Prior experience in AI/ML projects is beneficial.  

Aviation Interest: A strong interest in aviation or air traffic management, with an understanding of how AI can impact sustainability and efficiency in this domain. Prior experience in aviation projects is an advantage.  

Problem\\-Solving Skills: Ability to tackle problems creatively, think critically, and develop innovative solutions.  

Collaboration \\& Communication: Ability to work effectively in a multidisciplinary Team and communicate technical concepts clearly.


Commitment: Able to commit on a full\\-time basis for ideally 6 months (or a minimum of 5 months) from May/June 2025 onwards.

**Learning Outcomes/Benefits**:

* Opportunities for professional development and hands\\-on experience with cutting\\-edge
* AI and reinforcement learning techniques.
* Collaborative and innovative work environment.
* Chance to work on impactful aerospace projects that contribute to sustainable aviation globally.


At Thales we provide CAREERS and not only jobs. With Thales employing 80,000 employees in 68 countries our mobility policy enables thousands of employees each year to develop their careers at home and abroad, in their existing areas of expertise or by branching out into new fields. Together we believe that embracing flexibility is a smarter way of working. Great journeys start here, apply now!","","https://sg.indeed.com/cmp/Thales","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/204b0bf62d3daaa19cb2991aca046585","https://www.thalesgroup.com","Paris","10,000+","more than $10B (USD)","From aerospace, space and defence to security and transportation, Thales helps its customers to build a safer, greener, more inclusive future we can all trust."
"in-ddd9b1b37f4aa585","indeed","https://sg.indeed.com/viewjob?jk=ddd9b1b37f4aa585","https://pwc.wd3.myworkdayjobs.com/en-US/Global_Campus_Careers/job/Singapore/Risk-Services---AI-Support-Mid-Year-Internship--May---Aug-25-_593314WD","Risk Services - AI Support Mid-Year Internship (May - Aug 25)","PwC","Singapore, S00, SG","2024-12-23","fulltime","","","","","",False,"","","","","**Line of Service**

Assurance
**Industry/Sector**

Not Applicable
**Specialism**

IFS \\- Administration
**Management Level**

Intern/Trainee
**Job Description \\& Summary**

At PwC, our people in cybersecurity focus on protecting organisations from cyber threats through advanced technologies and strategies. They work to identify vulnerabilities, develop secure systems, and provide proactive solutions to safeguard sensitive data.
  

  

Those in information security at PwC will focus on protecting sensitive data and systems from cyber threats through risk assessments, security audits, and implementing robust security measures. Your work will help enable the confidentiality, integrity, and availability of information assets for clients.
**Responsibilities:**

* You will be assisting the team in the following areas:
* Develop, utilize and maintain Generative AI models and other data analysis techniques to collect, explore and extract insights from data.
* Handle administrative tasks in risk management by effectively communicating and collaborating with various stakeholders.

**Requirements:**

* Degree in a Quantitative field (Data Science, Computer Science, Applied Statistics, Mathematics, etc.)
* Proficient in Python.

**Education** *(if blank, degree and/or field of study not specified)*

Degrees/Field of Study required:
Degrees/Field of Study preferred:
**Certifications** *(if blank, certifications not specified)*

**Required Skills**

**Optional Skills**

Accepting Feedback, Accepting Feedback, Active Listening, Azure Data Factory, Communication, Cybersecurity, Cybersecurity Governance, Data Architecture, Data Archiving, Data Flow Mapping, Data Privacy Act, Emotional Regulation, Empathy, Enterprise Content Management, Incident Response Plan, Inclusion, Information Rights Management (IRM), Information Security, Information Security Governance, Information Security Management System (ISMS), Intellectual Curiosity, IT Infrastructure, Operating Model, Optimism, Privacy and Security {\\+ 6 more}
**Desired Languages** *(If blank, desired languages not specified)*

**Travel Requirements**

Not Specified
**Available for Work Visa Sponsorship?**

Yes
**Government Clearance Required?**

Yes","","https://sg.indeed.com/cmp/Pwc","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/56d583c2debe69099431f95026190666","https://www.pwc.com","New York, NY","1,001 to 5,000","$100M to $500M (USD)","At PwC, it’s people + technology. In addition to positions in our audit, tax and consulting services, we are recruiting for a diverse range of products and technology roles."
"in-d0d0f3400d8c7e83","indeed","https://sg.indeed.com/viewjob?jk=d0d0f3400d8c7e83","https://pwc.wd3.myworkdayjobs.com/en-US/Global_Campus_Careers/job/Singapore/Risk-Services---AI-Support-Off-Cycle-Internship--Jul---Dec-25-_593318WD","Risk Services - AI Support Off-Cycle Internship (Jul - Dec 25)","PwC","Singapore, S00, SG","2024-12-23","fulltime","","","","","",False,"","","","","**Line of Service**

Assurance
**Industry/Sector**

Not Applicable
**Specialism**

IFS \\- Administration
**Management Level**

Intern/Trainee
**Job Description \\& Summary**

At PwC, our people in cybersecurity focus on protecting organisations from cyber threats through advanced technologies and strategies. They work to identify vulnerabilities, develop secure systems, and provide proactive solutions to safeguard sensitive data.
  

  

Those in information security at PwC will focus on protecting sensitive data and systems from cyber threats through risk assessments, security audits, and implementing robust security measures. Your work will help enable the confidentiality, integrity, and availability of information assets for clients.
**Responsibilities:**

* You will be assisting the team in the following areas:
* Develop, utilize and maintain Generative AI models and other data analysis techniques to collect, explore and extract insights from data.
* Handle administrative tasks in risk management by effectively communicating and collaborating with various stakeholders.

**Requirements:**

* Degree in a Quantitative field (Data Science, Computer Science, Applied Statistics, Mathematics, etc.)
* Proficient in Python.

**Education** *(if blank, degree and/or field of study not specified)*

Degrees/Field of Study required:
Degrees/Field of Study preferred:
**Certifications** *(if blank, certifications not specified)*

**Required Skills**

**Optional Skills**

Accepting Feedback, Accepting Feedback, Active Listening, Azure Data Factory, Communication, Cybersecurity, Cybersecurity Governance, Data Architecture, Data Archiving, Data Flow Mapping, Data Privacy Act, Emotional Regulation, Empathy, Enterprise Content Management, Incident Response Plan, Inclusion, Information Rights Management (IRM), Information Security, Information Security Governance, Information Security Management System (ISMS), Intellectual Curiosity, IT Infrastructure, Operating Model, Optimism, Privacy and Security {\\+ 6 more}
**Desired Languages** *(If blank, desired languages not specified)*

**Travel Requirements**

Not Specified
**Available for Work Visa Sponsorship?**

Yes
**Government Clearance Required?**

Yes","","https://sg.indeed.com/cmp/Pwc","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/56d583c2debe69099431f95026190666","https://www.pwc.com","New York, NY","1,001 to 5,000","$100M to $500M (USD)","At PwC, it’s people + technology. In addition to positions in our audit, tax and consulting services, we are recruiting for a diverse range of products and technology roles."
"in-5178bd65370a16b0","indeed","https://sg.indeed.com/viewjob?jk=5178bd65370a16b0","http://sg.indeed.com/job/aigc-gen-ai-architect-lead-5178bd65370a16b0","AIGC/ Gen AI Architect, Lead","UMICHAT (SINGAPORE) PTE. LTD.","Geylang, S00, SG","2024-12-23","fulltime","","","","","",False,"","","","","**Job Overview:**

As an AIGC/ Gen AI architect, you will be responsible for pushing the boundaries of image \\& video generation technology for online AI applications. You will design and implement advanced image \\& video generation models capable of generating target images with different styles (e.g., in news, gaming applications). Additionally, you will stay abreast of the latest research developments in the image \\& video generative\\-AI technology field to ensure our solutions remain industry\\-leading.

As an AIGC/ Gen AI architect in Singapore, you will design and implement image \\& video generation models to support the content generation tasks in AI application. Key domains of focus include text to image generation, image to image generation, text to video generation, and image to video generation.

**Responsibilities:**

* Investigate and apply the latest image/video generation models for various AI applications (e.g., gaming and news).
* Design and develop the text to image, image to image, text to video generation methods based on application objectives.
* Fine\\-tune the image and video generation models based on different targets, e.g., to generate images/video in different styles.
* Develop and train other relevant models (e.g., LoRA, ControlNet) to optimize generative content quality.
* Model inference and speed optimization to achieve online application latency requirements.
* Ability to identify the reasons on generated image/video quality issues, and find out possible solutions.
* Leading a team.

**Requirements:**

* Bachelor’s degree or above in Computer Science, Artificial Intelligence, Electronic Engineering, Data Science, or related fields.
* A minimum of 5 years of hands\\-on experience with the latest image or video generation models, such as SDXL, SD 3 Medium, Stable Video Diffusion, etc.
* Proficiency in deep learning frameworks (e.g., PyTorch, TensorFlow) with experience in building end\\-to\\-end online image/video generation applications (e.g., for chatbots/agents).

Job Type: Full\\-time

Pay: $10,000\\.00 \\- $20,000\\.00 per month

Benefits:

* Additional leave
* Food provided
* Health insurance
* Professional development

Schedule:

* Monday to Friday

Work Location: In person","","https://sg.indeed.com/cmp/Umichat-(singapore)-Pte.-Ltd.","","","","","",""
"in-2bcd76f501b73d6f","indeed","https://sg.indeed.com/viewjob?jk=2bcd76f501b73d6f","https://www.mycareersfuture.gov.sg/job/information-technology/ai-engineer-rmr-information-technology-services-1b1456fe5d035fcc3829725a6415a040","AI engineer","","Singapore, S00, SG","2024-12-23","fulltime","","","","","",False,"","","","","Support the production of scalable and optimised AI/machine learning (ML) models


* Focus on building algorithms for the extraction, transformation and loading of large volumes of real\\-time, unstructured data to deploy AI/ML solutions from theoretical data science models.
* Run experiments to test the performance of deployed models, and identifies and resolves bugs that arise in the process.
* Work in a team setting and apply knowledge in statistics, scripting and programming languages required by the firm.
* Work with the relevant software platforms in which the models are deployed.
* Plan and lead the development of new and advanced data analytic techniques, methodologies and analytical solutions from design, prototyping, and testing.
* Identify and develop core data and AI science components for the delivery of projects, architect specialised database and computing environments, explore and visualise complex data set to provide incremental business value.
* Extract and integrate data from various sources, and create advanced models and algorithms suitable for the business use case.
* Conduct testing on data and AI models, interprets findings from testing, and evaluates model performance for scaling and deployment.
* Work in a team setting and apply proficient in statistics, scripting and programming languages required by the firm.
* Work with relevant software platforms on which the solution is deployed.","","","","","","","",""
